ORIGIN_CITY_NAME,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY
"Chicago, IL",6811351.0,16.088450028225967,436199.0,1.03030453339758,2049290.0,4.840434703532852,1575730.0,3.7218832744012906,3304.0,0.007804066901450035,2746828.0,6.488023449992796
"New York, NY",5078933.0,16.997198888926075,233860.0,0.7826377965931528,1346114.0,4.504916167464275,1412464.0,4.7269636223687295,5644.0,0.01888825675178207,2080851.0,6.963793045748134
"Dallas/Fort Worth, TX",4419086.0,14.520036537602188,323553.0,1.0631160791735668,1459904.0,4.79688773230292,807090.0,2.6519004810346187,1761.0,0.005786215598138948,1826778.0,6.0023460294929425
"Atlanta, GA",3693902.0,9.351437562182127,254586.0,0.6445068340215033,1360297.0,3.4437114091071344,885994.0,2.2429716791262986,3666.0,0.009280801196934753,1189359.0,3.0109668387302566
"Denver, CO",3654332.0,14.499821446993565,217401.0,0.8626133811590868,1117132.0,4.432606159681938,799294.0,3.1714743716918097,2150.0,0.008530865863045876,1518355.0,6.024596668597685
"Houston, TX",3326403.0,13.85406679633324,269936.0,1.1242508423468263,1174776.0,4.892800173258976,671762.0,2.7978076075684184,4207.0,0.0175216469598464,1205722.0,5.021686526199173
"Washington, DC",3028740.0,14.518601607777155,200334.0,0.9603232811309087,824189.0,3.950841518424244,731444.0,3.50625805925862,2290.0,0.010977369362114174,1270483.0,6.090201379601267
"Charlotte, NC",2912683.0,12.368290756530897,183164.0,0.7777796650473894,836627.0,3.5526166049529504,578506.0,2.4565427862893636,8979.0,0.0381280361449876,1305407.0,5.543223664096206
"Newark, NJ",2855069.0,20.98065857834672,145215.0,1.0671217877587613,699046.0,5.136984590060332,670106.0,4.924317134647747,2311.0,0.016982532462283494,1338391.0,9.835252533417597
"San Francisco, CA",2516050.0,14.720801787991903,37460.0,0.21916942627458783,780907.0,4.5688985361401375,499985.0,2.9252916603283445,2951.0,0.0172655893469383,1194747.0,6.990176575901894
"Boston, MA",2456189.0,16.313255492680852,106412.0,0.7067559310326506,741524.0,4.924975425732579,654739.0,4.348576020828352,1735.0,0.011523338912356207,951779.0,6.321424776174916
"Los Angeles, CA",2363305.0,10.744639739579545,24636.0,0.11200625591038045,855332.0,3.888721175529206,547449.0,2.488947588564778,5360.0,0.024368953226158434,930528.0,4.230595766349022
"Orlando, FL",2144704.0,14.988077767062212,138408.0,0.9672522956937398,631579.0,4.413735027324695,538686.0,3.7645603589249026,12064.0,0.08430821697625338,823967.0,5.75822186814262
"Detroit, MI",1964328.0,12.142871272439542,206317.0,1.2753882102764453,700381.0,4.329539834825182,520043.0,3.2147458088126206,3439.0,0.02125883981998912,534148.0,3.301938578705306
"Minneapolis, MN",1859290.0,11.551254970178926,236440.0,1.4689363817097416,565452.0,3.512997017892644,525354.0,3.2638792246520874,3310.0,0.020564115308151092,528734.0,3.284878230616302
"Phoenix, AZ",1847237.0,10.20336165088764,27066.0,0.1495012207112162,696255.0,3.845820306890114,337549.0,1.8644789606831564,4204.0,0.023221131008274325,782163.0,4.320340031594879
"Las Vegas, NV",1809698.0,11.03339836605292,44770.0,0.2729545177417388,614399.0,3.745878551396171,386539.0,2.3566577246677234,1565.0,0.009541519326911352,762425.0,4.648366052920376
"Philadelphia, PA",1641142.0,13.773631778163843,55815.0,0.46843920739230055,482448.0,4.0490470075786185,446851.0,3.7502916467339764,1839.0,0.015434196943374374,654189.0,5.490419719515573
"Fort Lauderdale, FL",1489613.0,15.136959017975999,77083.0,0.7832921785609039,458493.0,4.659055574185288,438742.0,4.458352386468717,5026.0,0.05107256450121432,510269.0,5.185186314259875
"Seattle, WA",1420668.0,9.944685944685945,73804.0,0.5166285166285166,454588.0,3.182119182119182,424975.0,2.9748279748279747,1865.0,0.013055013055013056,465436.0,3.258055258055258
"Miami, FL",1176629.0,13.188838074741632,73835.0,0.8276167417669873,411363.0,4.610969130405541,319485.0,3.581108346223687,1730.0,0.019391575313291637,370216.0,4.149752281032125
"Baltimore, MD",1136312.0,10.858005580399801,54697.0,0.5226560409738944,409089.0,3.909041394335512,264838.0,2.5306539769904064,4566.0,0.04363031762412568,403122.0,3.852023850475863
"Salt Lake City, UT",1037458.0,9.01118735342656,88232.0,0.7663684530530704,397225.0,3.4502301745852515,237423.0,2.0622166246851386,392.0,0.003404846695040389,314186.0,2.7289672544080603
"Nashville, TN",985992.0,11.929150434340746,27510.0,0.33283325670868924,257027.0,3.1096740629612603,280625.0,3.3951774868729885,894.0,0.010816173445931231,419936.0,5.080649454351876
"Tampa, FL",931280.0,12.157861068682358,46265.0,0.6039896082194285,235556.0,3.0751837491351064,246401.0,3.216765231922088,506.0,0.00660583036332067,402552.0,5.255316649042416
"Raleigh/Durham, NC",911338.0,14.205031485753477,30850.0,0.4808591558077187,234005.0,3.6474374961032483,288519.0,4.497147577779163,570.0,0.008884593802606148,357394.0,5.570702662260739
"San Diego, CA",871047.0,9.319000748903392,13999.0,0.14976997967262223,242427.0,2.5936343211725688,235636.0,2.520979993580828,1361.0,0.014560821654006633,377624.0,4.040055632823366
"St. Louis, MO",813079.0,11.88694609727928,32076.0,0.46894051256560576,241941.0,3.5370974108565663,206975.0,3.025906054005058,493.0,0.0072074969664186195,331594.0,4.847794622885631
"Austin, TX",793481.0,11.876502372363833,41096.0,0.6151082905509572,231867.0,3.4704913861489874,201589.0,3.017302540000898,1014.0,0.015177141488677014,317915.0,4.758423014174313
"Dallas, TX",715451.0,9.68042269338493,28364.0,0.38377961492145535,257062.0,3.478182039590296,119415.0,1.6157468169456208,1230.0,0.016642537242751027,309380.0,4.186071684684807
"New Orleans, LA",700227.0,12.038838456777388,24952.0,0.4289938793755588,171443.0,2.947579258647961,192734.0,3.3136304243174473,2009.0,0.03454026545629599,309089.0,5.314094628980125
"Cincinnati, OH",676422.0,14.019980516923331,28394.0,0.5885132754368148,190156.0,3.9413020498683857,221714.0,4.595394532302526,433.0,0.00897465127365432,235725.0,4.885796008041951
"Cleveland, OH",651229.0,13.125647485639423,19832.0,0.39971782726997884,170342.0,3.4332762269474957,223400.0,4.5026705633377,373.0,0.007517887735563842,237282.0,4.782464980348685
"Pittsburgh, PA",603150.0,11.967024463800321,16562.0,0.32860459117874646,136651.0,2.711275569929168,203340.0,4.034443761036488,562.0,0.011150572409277594,246035.0,4.881549969246642
"Indianapolis, IN",588332.0,11.973786506563549,19152.0,0.38978325022896104,157615.0,3.207794850920932,195683.0,3.9825582578609953,611.0,0.012435127709372138,215271.0,4.381215019843289
"Kansas City, MO",567726.0,10.333187725237524,25759.0,0.4688398674966328,148581.0,2.704324560445561,162880.0,2.9645808306941865,368.0,0.006697972407265844,230138.0,4.188744494193878
"Columbus, OH",558875.0,11.421462437668602,18759.0,0.38336875664187037,148923.0,3.0434684868797515,183677.0,3.753719447396387,325.0,0.0066418703506907545,207191.0,4.234263876399902
"Portland, OR",491274.0,7.867811213785814,12206.0,0.19548053362374082,143548.0,2.2989381976585896,148130.0,2.3723194695792826,703.0,0.01125862814496885,186687.0,2.9898143847792316
"San Jose, CA",476247.0,7.565961300162043,5373.0,0.08535887903917644,163046.0,2.590251961999174,94378.0,1.4993486480475329,1104.0,0.017538842817653225,212346.0,3.373462968258507
"Fort Myers, FL",461635.0,13.388874387308217,18111.0,0.5252762551118072,109888.0,3.187099393833928,125632.0,3.6437251660430987,102.0,0.002958322457147829,207902.0,6.029815249862235
"Oakland, CA",445515.0,8.39501403832746,3397.0,0.0640110045412576,193756.0,3.651020369707362,58992.0,1.1116094141589252,2837.0,0.05345870470519512,186533.0,3.5149145452147206
"San Juan, PR",423307.0,15.778552258834054,3185.0,0.11871924854629491,150402.0,5.6061577456388845,52861.0,1.9703667809751007,650.0,0.02422841807067243,216209.0,8.059080065603101
"West Palm Beach/Palm Beach, FL",419384.0,16.090546347452424,8474.0,0.32512277470841006,104397.0,4.005409760589319,143190.0,5.4937845303867405,321.0,0.012315837937384898,163002.0,6.253913443830571
"Jacksonville, FL",408181.0,12.029382293999765,18683.0,0.5506012024048096,107138.0,3.1574325120829894,107850.0,3.17841565483909,531.0,0.01564894494872097,173979.0,5.1272839797241545
"San Antonio, TX",407533.0,10.008915195127342,13734.0,0.33730382886754917,127293.0,3.126286317754255,91204.0,2.239948915686323,235.0,0.005771545054891077,175067.0,4.299604587764325
"Sacramento, CA",396154.0,7.695000194242648,5086.0,0.09879181072996387,118386.0,2.2995610116157104,78739.0,1.5294471854240317,721.0,0.014004894914727478,193222.0,3.7531952915582147
"Santa Ana, CA",359352.0,8.817588457574717,11639.0,0.2855915983707121,89017.0,2.184251852578888,101490.0,2.4903076998576825,190.0,0.004662119055798204,157016.0,3.852775187711636
"Norfolk, VA",356709.0,14.413649587845482,11752.0,0.47486665589138516,95969.0,3.877848715047681,106608.0,4.307742039760789,30.0,0.001212219169225796,142350.0,5.751979957976402
"Milwaukee, WI",356542.0,11.540443437449426,19715.0,0.6381291471111831,92490.0,2.9936882990775207,99069.0,3.206635377892863,304.0,0.00983977989966014,144964.0,4.692150833468199
"Richmond, VA",345228.0,13.915994840374072,13121.0,0.5289019671073847,86606.0,3.491051273782651,116445.0,4.693848758465012,407.0,0.016405998065140277,128649.0,5.185786842953886
"Hartford, CT",338770.0,11.803832752613241,17341.0,0.6042160278745644,95236.0,3.3183275261324043,84647.0,2.9493728222996514,216.0,0.007526132404181185,141330.0,4.924390243902439
"Memphis, TN",328931.0,12.745311531308122,10196.0,0.3950712957222567,84968.0,3.2923124612523247,94095.0,3.6459624922504648,141.0,0.0054634221946683196,139531.0,5.406501859888406
"Buffalo, NY",326537.0,13.138207129637081,11090.0,0.44620584211796893,74912.0,3.0140822402832543,98211.0,3.9515168584533678,229.0,0.009213808642472036,142095.0,5.717188380140017
"Charleston, SC",315933.0,12.285942057165078,9699.0,0.37717285630954694,78590.0,3.056192883531013,95397.0,3.7097802838810034,205.0,0.007972000777756174,132042.0,5.134824032665759
"Oklahoma City, OK",314231.0,13.024039457868778,23958.0,0.992995399345132,99562.0,4.1265801798814605,64931.0,2.6912173084096653,301.0,0.012475649687072574,125479.0,5.200770920545447
"Omaha, NE",313890.0,12.091294298921417,18360.0,0.7072419106317411,83862.0,3.230431432973806,88728.0,3.417873651771957,1130.0,0.04352850539291217,121810.0,4.692218798151002
"Honolulu, HI",312587.0,5.9952626632655015,4845.0,0.09292468209977177,178318.0,3.4200502502924874,24815.0,0.47593931605899614,8917.0,0.1710236099656687,95692.0,1.8353248048485777
"Louisville, KY",311902.0,12.8149061177534,13891.0,0.5707301039483956,90337.0,3.7116151033321008,88015.0,3.6162126628045526,154.0,0.006327293643945931,119505.0,4.9100209540244055
"Burbank, CA",298675.0,9.3613853627958,4608.0,0.14442877291960507,71782.0,2.2498667920388655,78582.0,2.4629995298542546,187.0,0.0058611502899232094,143516.0,4.4982291176931515
"Grand Rapids, MI",275119.0,14.331353857373548,19679.0,1.0251080898056988,74734.0,3.8930041152263373,79891.0,4.161639839558264,134.0,0.006980257331874772,100681.0,5.244621555451372
"Savannah, GA",258933.0,14.67874149659864,10107.0,0.5729591836734694,66815.0,3.7876984126984126,76841.0,4.356065759637188,68.0,0.003854875283446712,105102.0,5.958163265306123
"Albuquerque, NM",258409.0,10.889090219544057,14219.0,0.5991740761029877,80046.0,3.3730563398086892,54136.0,2.2812355147275714,1933.0,0.08145463739412583,108075.0,4.554169651510683
"Birmingham, AL",257252.0,13.209345314505777,9362.0,0.4807188703465982,68039.0,3.493658536585366,62495.0,3.2089858793324777,416.0,0.021360718870346598,116940.0,6.004621309370989
"Knoxville, TN",254925.0,14.13658293129263,16899.0,0.9371152886374979,86608.0,4.802750512948483,58609.0,3.2500970443076582,124.0,0.00687628237120834,92685.0,5.139743803027782
"White Plains, NY",230766.0,19.886763185108585,15908.0,1.3709065839365735,81830.0,7.051878662530162,36621.0,3.155894519131334,231.0,0.019906928645294725,96176.0,8.288176490865219
"Providence, RI",230163.0,12.674871964315216,6897.0,0.3798116636378655,63227.0,3.4818547276832423,57736.0,3.179470235145107,477.0,0.02626796629770362,101826.0,5.607467371551297
"Greer, SC",228487.0,14.262609238451935,10312.0,0.6436953807740324,68175.0,4.25561797752809,59651.0,3.723533083645443,49.0,0.0030586766541822723,90300.0,5.6367041198501875
"Fayetteville, AR",220262.0,15.583840384887505,19446.0,1.3758313287109099,51059.0,3.6124946936465263,73033.0,5.167185510117447,44.0,0.0031130607046837414,76680.0,5.425215791707938
"Rochester, NY",219589.0,15.052714559912257,8549.0,0.586029613380861,55289.0,3.7900329037565124,70106.0,4.805730737592542,56.0,0.003838771593090211,85589.0,5.867082533589252
"Des Moines, IA",214694.0,12.665565453365582,12402.0,0.731638251430594,60038.0,3.5418559377027905,61630.0,3.6357737006666273,60.0,0.003539614182054156,80564.0,4.7527579493835175
"Madison, WI",212920.0,15.154448398576513,16441.0,1.1701779359430604,55773.0,3.969608540925267,61832.0,4.40085409252669,72.0,0.005124555160142348,78802.0,5.608683274021352
"Syracuse, NY",210827.0,14.895223964956903,8156.0,0.576232867034054,63675.0,4.498728274692667,59967.0,4.236752861381942,11.0,7.771654655927653E-4,79018.0,5.582732796382648
"Kahului, HI",210795.0,7.714081826831589,8038.0,0.2941520895850106,95123.0,3.481043694649784,18648.0,0.6824269926077728,76.0,0.0027812339896069677,88910.0,3.2536778159994144
"Reno, NV",210766.0,10.526720607331935,8416.0,0.42033762860853063,63985.0,3.195734691838977,49213.0,2.4579462591149737,267.0,0.013335331135750673,88885.0,4.439366696633703
"Tucson, AZ",203672.0,10.548580899109178,9571.0,0.4957012637248809,66694.0,3.4542158690698157,52981.0,2.7439921276154964,192.0,0.009944064636420136,74234.0,3.844727574062565
"Ontario, CA",202899.0,8.97465498938429,5992.0,0.2650389242745931,51584.0,2.2816702052370843,48307.0,2.136721514508139,56.0,0.0024769992922859165,96960.0,4.288747346072187
"Tulsa, OK",197195.0,11.541995902838748,10883.0,0.6369915130231197,61498.0,3.5995317529997073,47317.0,2.7695054141059408,55.0,0.003219198127011999,77442.0,4.532748024582967
"Greensboro/High Point, NC",196784.0,13.447041137078038,10281.0,0.7025420254202542,53694.0,3.6691266912669125,56045.0,3.8297799644663115,40.0,0.0027333606669400026,76724.0,5.242859095257619
"Colorado Springs, CO",191872.0,19.025483391175012,13738.0,1.3622211204759545,86390.0,8.56618740704016,41128.0,4.078135845314824,5.0,4.957858205255329E-4,50611.0,5.01844323252355
"Burlington, VT",191817.0,19.904223306008095,11103.0,1.1521220296772854,43736.0,4.5383418076164785,70660.0,7.332157310366297,18.0,0.0018678011829407492,66300.0,6.879734357165093
"Dayton, OH",187714.0,13.569032817695533,7458.0,0.539106549081972,58095.0,4.199436171750759,45653.0,3.3000578285383835,47.0,0.0033974266300419256,76461.0,5.527034841694376
"Portland, ME",181335.0,16.261770244821093,10169.0,0.9119361492242848,38428.0,3.4461483275042597,64903.0,5.820374854273159,115.0,0.01031297641467133,67720.0,6.072997937404717
"Aspen, CO",181293.0,27.51449385339202,19055.0,2.891941113977842,44274.0,6.71938078615875,39250.0,5.956897860069813,78.0,0.011837911670966763,78636.0,11.934436181514645
"Boise, ID",179893.0,9.430825688073394,3736.0,0.19585845347313238,66609.0,3.4919528178243775,54946.0,2.880524246395806,124.0,0.0065006553079947575,54478.0,2.8559895150720838
"Little Rock, AR",177423.0,12.437644584647739,9922.0,0.6955485453908167,46429.0,3.254749386610585,49932.0,3.500315457413249,106.0,0.007430774623203645,71034.0,4.979600420609884
"El Paso, TX",176726.0,10.36516129032258,9063.0,0.5315542521994134,57132.0,3.350850439882698,31322.0,1.837067448680352,12.0,7.038123167155425E-4,79197.0,4.644985337243401
"Palm Springs, CA",174404.0,14.25801177240026,5089.0,0.41603989535644215,52107.0,4.259892086330935,50198.0,4.103826030085023,37.0,0.00302485284499673,66973.0,5.475228907782864
"Albany, NY",171846.0,13.673297262889879,8604.0,0.6845957988542329,50012.0,3.979312539783577,43214.0,3.4384150222788032,109.0,0.008672819859961808,69907.0,5.562301082113303
"Fresno, CA",170134.0,13.763773157511528,4385.0,0.35474476175066744,73746.0,5.966022166491384,36023.0,2.914246420192541,71.0,0.005743871855027911,55909.0,4.523015937221907
"Myrtle Beach, SC",165104.0,14.00373197625106,10169.0,0.8625106022052587,32148.0,2.7267175572519085,59997.0,5.08880407124682,41.0,0.003477523324851569,62749.0,5.322222222222222
"Wichita, KS",157871.0,14.819393598047498,9336.0,0.8763728527175444,50272.0,4.719046278043743,36973.0,3.4706655402234112,25.0,0.0023467567821271003,61265.0,5.750962170280672
"Cedar Rapids/Iowa City, IA",150218.0,15.834088753030462,17733.0,1.8691894170970802,39319.0,4.144513544850849,35616.0,3.7541899441340782,101.0,0.01064614735954464,57449.0,6.055549699588911
"Pensacola, FL",149460.0,11.852498017446472,7930.0,0.6288659793814433,34187.0,2.7111022997620937,39700.0,3.148295003965107,101.0,0.008009516256938937,67542.0,5.356225218080888
"Springfield, MO",147185.0,17.057017035577704,14232.0,1.649322053540387,38075.0,4.412446401668792,33673.0,3.9023061768455207,177.0,0.02051222621392977,61028.0,7.072430177309074
"Asheville, NC",145234.0,15.209341292281914,9219.0,0.9654414074772227,38570.0,4.039166404859148,31243.0,3.271860927845848,32.0,0.003351136244632946,66170.0,6.9295214158550635
"Long Beach, CA",137368.0,8.684283727399166,2564.0,0.1620938171703123,47960.0,3.031988873435327,25532.0,1.614110507017322,63.0,0.0039828044000505755,61249.0,3.8721077253761536
"Lexington, KY",127046.0,13.880257838959905,11319.0,1.236643723369387,38521.0,4.208565497651043,29367.0,3.208456243854474,62.0,0.006773735387304709,47777.0,5.219818638697695
"Sarasota/Bradenton, FL",122346.0,14.520056966532163,3287.0,0.3901020650367909,31823.0,3.7767624020887727,38158.0,4.528601946356516,24.0,0.0028483266081177306,49054.0,5.821742226441965
"Sioux Falls, SD",121094.0,16.959943977591035,10608.0,1.4857142857142858,32906.0,4.608683473389355,30320.0,4.246498599439776,159.0,0.02226890756302521,47101.0,6.5967787114845935
"Spokane, WA",120189.0,9.987452218713644,3331.0,0.2767990693036397,41824.0,3.4754861226524847,30897.0,2.5674754861226523,139.0,0.01155060661459199,43998.0,3.656140934020276
"Jackson/Vicksburg, MS",120172.0,14.656909379192584,10851.0,1.3234540797658252,34618.0,4.222222222222222,23575.0,2.8753506525185997,139.0,0.01695328698621783,50989.0,6.218929137699719
"Huntsville, AL",120171.0,12.3798289893891,7858.0,0.8095189038837952,28684.0,2.9549809415885444,29819.0,3.071906871329968,61.0,0.006284124858349644,53749.0,5.537138147728443
"Fargo, ND",119639.0,19.827477626781572,16575.0,2.746934040437521,41101.0,6.811567782565462,23170.0,3.839907192575406,261.0,0.043254888962545576,38532.0,6.385813722240637
"Chattanooga, TN",118239.0,13.231759176365264,7528.0,0.8424350940017905,39331.0,4.401410026857654,17021.0,1.9047672336615935,14.0,0.001566696508504924,54345.0,6.081580125335721
"Santa Barbara, CA",116182.0,15.768458197611292,2610.0,0.3542345276872964,31112.0,4.2225841476655805,33887.0,4.599212812160695,23.0,0.0031216069489685126,48550.0,6.589305103148751
"Valparaiso, FL",114384.0,12.999659052165018,7940.0,0.902375269917036,31425.0,3.5714285714285716,21601.0,2.4549380611433116,87.0,0.009887487214456188,53331.0,6.061029662461643
"Fort Wayne, IN",113336.0,16.0146954924403,7110.0,1.0046629927935566,48038.0,6.787904479299138,22954.0,3.2434647449484246,15.0,0.00211954217888936,35219.0,4.976543733220291
"Sanford, FL",112385.0,10.449558344955834,12167.0,1.1312877731287774,48290.0,4.490004649000465,14881.0,1.3836355183635518,127.0,0.011808461180846119,36920.0,3.4328219432821943
"Midland/Odessa, TX",112090.0,11.654190060303597,7470.0,0.7766687461010605,26337.0,2.7383031815346226,20239.0,2.1042836348513205,92.0,0.009565398211686421,57952.0,6.025369099604908
"Akron, OH",109817.0,17.381608103830327,6610.0,1.0462171573282684,40571.0,6.421494143716366,30906.0,4.8917378917378915,21.0,0.0033238366571699905,31709.0,5.01883507439063
"Anchorage, AK",107822.0,5.678428481145987,2981.0,0.15699389087844956,45090.0,2.374657678533811,19601.0,1.0322835475036864,107.0,0.005635137981883294,40043.0,2.1088582262481568
"Charlottesville, VA",106297.0,18.007284431644926,7257.0,1.2293748941216331,25848.0,4.378790445536168,28295.0,4.793325427748602,29.0,0.004912756225647976,44868.0,7.600880908012875
"South Bend, IN",105697.0,15.134163802978236,8626.0,1.2351088201603666,44988.0,6.441580756013746,18841.0,2.697737686139748,211.0,0.030211912943871707,33031.0,4.729524627720504
"Shreveport, LA",103890.0,14.642706131078224,5576.0,0.7859055673009161,30564.0,4.307822410147992,22671.0,3.1953488372093024,95.0,0.013389711064129669,44984.0,6.340239605355884
"Baton Rouge, LA",103278.0,13.419698544698544,10043.0,1.3049636174636174,30617.0,3.978300415800416,25360.0,3.2952182952182953,54.0,0.007016632016632017,37204.0,4.834199584199585
"Bozeman, MT",102920.0,15.093122158674293,3518.0,0.5159114239624578,27026.0,3.9633377328053965,35231.0,5.166593342132278,4.0,5.86596275113653E-4,37141.0,5.446693063499047
"San Luis Obispo, CA",102051.0,19.34249431387415,7698.0,1.459059893858984,31167.0,5.907316148597422,26814.0,5.082259287338893,45.0,0.008529188779378317,36327.0,6.885329795299469
"Lihue, HI",99412.0,7.069046433904572,2286.0,0.16255422029438954,47328.0,3.3654270070397496,6960.0,0.49491573632937497,148.0,0.010524070255279813,42690.0,3.0356253999857783
"Rapid City, SD",98604.0,19.568168287358603,17256.0,3.424488985909903,24024.0,4.767612621551895,17858.0,3.543957134352054,30.0,0.005953562214725144,39436.0,7.826155983330025
"Harrisburg, PA",97844.0,15.550540368722187,5656.0,0.8989192625556262,32425.0,5.153369357914812,23495.0,3.7341068022886206,111.0,0.017641449459631278,36157.0,5.746503496503497
"Jackson, WY",97220.0,21.203925845147218,5581.0,1.2172300981461286,29963.0,6.535005452562705,24020.0,5.238822246455834,36.0,0.007851690294438387,37620.0,8.205016357688113
"Lubbock, TX",86309.0,12.1630496054115,7741.0,1.0908962795941375,21011.0,2.9609639233370912,16727.0,2.357243517474634,0.0,0.0,40830.0,5.753945885005637
"Wilmington, NC",84075.0,12.223756906077348,3208.0,0.46641465542308813,24005.0,3.4901134050596103,20621.0,2.9981099156731608,193.0,0.028060482698458854,36048.0,5.24105844722303
"Mobile, AL",84060.0,15.0402576489533,8479.0,1.5170871354446234,18565.0,3.321703345857935,15708.0,2.8105206655931294,7.0,0.0012524601896582574,41301.0,7.389694041867955
"Charleston/Dunbar, WV",83445.0,18.547454989997778,6281.0,1.3960880195599021,20133.0,4.474994443209602,12574.0,2.7948432985107803,13.0,0.00288953100689042,44444.0,9.878639697710602
"Traverse City, MI",82516.0,19.04361873990307,6323.0,1.459266097392107,20269.0,4.677821370874683,22348.0,5.157627509808447,6.0,0.0013847219016847449,33570.0,7.747519039926148
"Kona, HI",82479.0,5.3284449899864335,824.0,0.053233413011176435,31318.0,2.023257316364106,10214.0,0.6598617481749467,143.0,0.009238322889075522,39980.0,2.5828541895471284
"Bend/Redmond, OR",81902.0,20.542262352646098,4680.0,1.1738148984198646,23011.0,5.771507399046903,25608.0,6.422874341610234,21.0,0.005267118133935289,28582.0,7.168798595435164
"Medford, OR",81626.0,20.07032210474551,3685.0,0.906073272682567,29154.0,7.1684288173100565,17964.0,4.4170149987705924,32.0,0.007868207523973445,30791.0,7.570936808458323
"Manchester, NH",80891.0,9.935028248587571,1498.0,0.18398427904691722,24048.0,2.9535740604274134,18527.0,2.275485138786539,89.0,0.010930975190370916,36729.0,4.5110537951363305
"Lafayette, LA",79384.0,15.181487856186651,8164.0,1.5612927902084528,15372.0,2.9397590361445785,19136.0,3.6595907439280935,180.0,0.03442340791738382,36532.0,6.986421877988143
"Green Bay, WI",79009.0,15.2851615399497,8780.0,1.698587734571484,22800.0,4.41091120139292,17304.0,3.3476494486361,17.0,0.0032888372992841944,30108.0,5.824724318049913
"Moline, IL",78585.0,16.263451986754966,12013.0,2.486134105960265,22563.0,4.669495033112582,13328.0,2.7582781456953644,16.0,0.0033112582781456954,30665.0,6.346233443708609
"Duluth, MN",76902.0,22.779028436018958,17794.0,5.270734597156398,16026.0,4.747037914691943,13788.0,4.084123222748815,0.0,0.0,29294.0,8.677132701421801
"Columbia, SC",75327.0,10.105580896163135,5637.0,0.7562382613361953,22981.0,3.0830426616581703,13531.0,1.8152669707539577,6.0,8.049369466058492E-4,33172.0,4.450228065468205
"Peoria, IL",73793.0,15.757633995302157,6265.0,1.3378176382660687,29355.0,6.268417680973735,13414.0,2.864403160367286,89.0,0.019004911381592996,24670.0,5.267990604313474
"St. Petersburg, FL",73533.0,9.518834951456311,14482.0,1.8746925566343042,28910.0,3.7423948220064727,6904.0,0.8937216828478964,110.0,0.01423948220064725,23127.0,2.9937864077669905
"Mission/McAllen/Edinburg, TX",73433.0,13.127100464783696,2249.0,0.4020378977475867,21281.0,3.804254558455488,19379.0,3.4642474079370755,26.0,0.004647836968180193,30498.0,5.451912763675367
"Allentown/Bethlehem/Easton, PA",73416.0,14.642201834862385,3872.0,0.7722377343438372,25338.0,5.053450339050658,13457.0,2.683885121659354,77.0,0.015357000398883127,30672.0,6.117271639409653
"Eugene, OR",72818.0,13.957830170596129,2986.0,0.5723595936361894,17778.0,3.407705577918344,20224.0,3.8765574084723022,19.0,0.003641939812152578,31811.0,6.09756565075714
"Amarillo, TX",72463.0,13.908445297504798,5601.0,1.0750479846449137,18016.0,3.4579654510556623,17845.0,3.425143953934741,146.0,0.02802303262955854,30855.0,5.922264875239923
"Eagle, CO",71292.0,30.47969217614365,7663.0,3.2761864044463445,13281.0,5.678067550235143,11569.0,4.946130825138948,61.0,0.026079521162890123,38718.0,16.553227875160324
"Key West, FL",71037.0,12.502111932418163,2031.0,0.35744456177402323,10960.0,1.9288982752551918,29534.0,5.197817669834565,36.0,0.006335797254487857,28476.0,5.011615628299895
"Corpus Christi, TX",69670.0,11.820495419070241,3181.0,0.5397013912453342,12867.0,2.18306752629793,20332.0,3.449609772650153,32.0,0.005429250084832033,33258.0,5.642687478791992
"Panama City, FL",69225.0,10.514125151883354,2161.0,0.3282199270959903,23673.0,3.595534629404617,13789.0,2.094319562575942,168.0,0.02551640340218712,29434.0,4.470534629404617
"Bangor, ME",68835.0,18.24410283593957,1610.0,0.4267161410018553,11714.0,3.1046912271402065,28217.0,7.478664192949907,0.0,0.0,27294.0,7.2340312748476014
"Appleton, WI",66887.0,15.42952710495963,8892.0,2.0512110726643598,17047.0,3.932410611303345,12081.0,2.786851211072664,16.0,0.003690888119953864,28851.0,6.655363321799308
"Gainesville, FL",66639.0,12.815192307692307,6730.0,1.2942307692307693,19591.0,3.7675,10451.0,2.0098076923076924,36.0,0.006923076923076923,29831.0,5.736730769230769
"Bismarck/Mandan, ND",64950.0,15.267983074753174,11290.0,2.6539727315467796,18337.0,4.310531264692054,12284.0,2.8876351669017395,696.0,0.16361071932299012,22343.0,5.2522331922896095
"Augusta, GA",64665.0,13.562290268456376,3546.0,0.7437080536912751,21431.0,4.494756711409396,9739.0,2.0425755033557045,150.0,0.031459731543624164,29799.0,6.249790268456376
"Tallahassee, FL",62407.0,9.491558935361217,3158.0,0.4803041825095057,18684.0,2.8416730038022813,10139.0,1.5420532319391635,31.0,0.004714828897338403,30395.0,4.622813688212927
